Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDL38,OUT046,1445.0
NCT54,OUT010,485.5
DRJ39,OUT010,1456.5
FDW55,OUT049,4040.5
DRF13,OUT019,397.75
NCW17,OUT049,2042.5
FDP13,OUT035,852.5
FDS08,OUT018,2544.25
NCP17,OUT035,1196.5
NCO53,OUT035,3046.5
FDH19,OUT045,2626.5
FDJ04,OUT017,1919.75
FDG10,OUT049,1038.0
FDA40,OUT010,524.5
FDI53,OUT045,2634.5
FDU09,OUT010,932.0
FDK60,OUT045,1588.5
FDR43,OUT017,747.75
FDW22,OUT017,3561.75
DRP47,OUT010,2045.25
DRG48,OUT010,509.75
FDA14,OUT035,2387.5
FDU49,OUT013,1579.25
FDK28,OUT045,3990.5
FDT19,OUT046,2708.25
NCQ42,OUT045,2017.5
FDD03,OUT045,3590.5
NCM53,OUT013,1865.25
NCX53,OUT045,2143.5
FDV14,OUT027,2806.75
NCZ54,OUT017,2833.75
FDB39,OUT013,949.25
DRC24,OUT046,2201.75
FDY36,OUT013,1390.25
FDN01,OUT035,2979.5
DRH25,OUT046,852.5
FDV08,OUT046,807.75
NCP53,OUT049,3882.5
FDU52,OUT010,554.0
NCI42,OUT045,2975.5
FDZ14,OUT035,2131.5
FDF11,OUT046,3815.75
FDQ13,OUT018,1222.25
FDO32,OUT010,1198.75
DRJ37,OUT018,2092.25
FDY43,OUT046,2828.25
NCT41,OUT017,2405.75
NCV17,OUT045,2119.5
FDM04,OUT027,2249.75
DRB48,OUT018,196.25
FDM24,OUT013,2409.25
FDT37,OUT049,4033.0
NCO05,OUT010,314.75
FDL13,OUT046,3746.75
FDL15,OUT017,2461.75
FDB11,OUT018,3318.25
FDL14,OUT019,565.75
FDY10,OUT019,50.75
FDJ40,OUT049,1835.0
NCW18,OUT046,3633.0
NCY06,OUT013,2238.25
DRE13,OUT018,1104.25
FDA26,OUT045,3317.5
NCE19,OUT010,1062.25
FDE33,OUT035,1670.5
DRL59,OUT027,2146.75
FDY07,OUT046,930.25
FDF57,OUT018,2506.25
FDM58,OUT035,1865.5
FDP26,OUT027,2989.75
FDY32,OUT046,2770.5
FDD51,OUT010,1177.5
FDU22,OUT018,1662.25
FDZ49,OUT018,3378.25
NCI42,OUT017,3163.75
FDT04,OUT027,1947.75
NCU41,OUT045,3178.5
FDS56,OUT045,4169.5
NCN42,OUT017,2503.75
FDK34,OUT046,3799.0
FDB03,OUT017,3899.75
DRJ25,OUT035,868.5
FDT25,OUT027,3350.75
FDN20,OUT013,2697.25
FDP09,OUT013,3373.25
FDM20,OUT019,1867.75
NCG55,OUT046,1771.0
NCP14,OUT045,1639.5
NCH06,OUT046,3575.75
FDV52,OUT013,1967.25
NCL07,OUT035,940.5
DRJ11,OUT027,4263.75
DRO59,OUT013,1487.25
FDW15,OUT010,419.5
NCQ30,OUT035,2170.5
NCN54,OUT019,641.25
FDY01,OUT027,3490.75
FDX39,OUT035,3594.5
FDH53,OUT027,2726.75
FDA57,OUT035,840.5
NCC07,OUT010,341.75
FDU28,OUT013,3054.25
FDK36,OUT010,1059.75
FDR36,OUT018,528.25
NCQ17,OUT035,2641.5
FDS28,OUT019,998.25
FDE08,OUT045,2462.5
FDU22,OUT046,1929.75
FDG41,OUT045,1653.5
FDO31,OUT010,624.5
FDM21,OUT019,2017.75
FDU40,OUT017,3151.75
FDV36,OUT018,1794.25
FDT10,OUT027,2360.75
FDX38,OUT045,727.5
NCU30,OUT027,4297.75
NCV06,OUT049,3239.5
FDT16,OUT035,4187.5
NCP41,OUT027,3206.75
FDZ56,OUT017,2903.75
FDC22,OUT035,3220.5
FDU10,OUT035,874.5
FDS46,OUT045,1863.5
FDO08,OUT049,2750.5
NCV42,OUT018,1598.25
FDP33,OUT035,4101.5
FDJ12,OUT046,3247.0
FDH04,OUT045,1317.5
NCU54,OUT013,3622.25
FDO36,OUT010,857.25
FDT37,OUT027,5405.75
FDD14,OUT010,1044.75
FDA16,OUT013,3480.25
NCS42,OUT019,514.25
FDP10,OUT019,318.25
FDQ28,OUT049,2593.5
FDK57,OUT010,26.25
FDK02,OUT013,1995.25
FDW47,OUT018,1636.25
NCC42,OUT018,1788.25
FDQ37,OUT018,2948.25
FDL40,OUT046,1425.25
DRE13,OUT010,508.0
FDQ34,OUT027,3141.75
NCB54,OUT046,1980.75
FDS48,OUT049,2462.5
FDO15,OUT045,1117.5
NCT30,OUT013,696.25
FDU49,OUT027,2937.75
FDE21,OUT046,2013.5
FDS49,OUT019,620.25
FDT38,OUT027,2650.75
FDZ01,OUT045,1742.5
FDC41,OUT035,1348.5
DRG13,OUT010,765.75
NCZ42,OUT018,3656.25
NCM07,OUT045,1359.5
NCV17,OUT018,1914.25
DRK39,OUT035,1521.5
FDS37,OUT018,1614.25
FDV12,OUT019,283.25
NCG19,OUT018,3376.25
FDS51,OUT013,1094.25
NCO14,OUT046,793.5
FDC38,OUT046,2156.5
FDN15,OUT046,2181.25
NCH42,OUT013,3361.25
FDQ22,OUT046,693.5
FDC05,OUT013,3146.25
FDZ31,OUT013,3229.25
DRJ23,OUT049,2921.5
FDC52,OUT035,2538.5
DRD12,OUT010,538.0
FDV55,OUT017,2505.75
FDD32,OUT046,1445.5
FDR01,OUT049,3386.5
FDY08,OUT019,478.75
FDQ45,OUT045,2955.5
DRN11,OUT027,3604.75
NCS05,OUT018,1788.25
FDY32,OUT035,2895.5
NCD31,OUT045,2473.5
NCE06,OUT049,2651.0
NCP14,OUT046,1676.0
NCF18,OUT019,930.75
FDF14,OUT018,2152.25
FDB22,OUT017,2605.75
NCH54,OUT049,2334.0
FDU27,OUT035,1033.5
FDS58,OUT027,4024.75
NCU29,OUT035,2685.5
FDJ57,OUT013,3199.25
FDL56,OUT049,1430.0
FDH60,OUT035,3196.5
FDN24,OUT018,538.25
FDD02,OUT017,2091.75
FDP15,OUT017,4131.75
FDB28,OUT027,4543.75
DRC49,OUT045,1989.5
NCG30,OUT018,1638.25
FDJ14,OUT049,1407.5
FDL52,OUT045,498.5
NCG19,OUT027,5052.75
NCN41,OUT035,2142.5
FDW22,OUT013,3554.25
FDI02,OUT013,2041.25
FDV51,OUT045,2613.5
FDV48,OUT046,1367.75
NCL17,OUT019,455.75
FDP46,OUT045,1331.5
FDU10,OUT045,617.5
FDT37,OUT010,2054.0
FDI27,OUT035,1045.5
FDN51,OUT046,4117.5
FDW07,OUT035,1563.5
FDN45,OUT049,3545.0
DRN37,OUT027,4067.75
DRF48,OUT049,3077.5
FDP38,OUT019,1067.25
NCX18,OUT027,4536.75
FDK45,OUT018,1834.25
FDZ37,OUT049,1657.5
FDS50,OUT018,3204.25
NCR54,OUT018,2854.25
NCS17,OUT035,1565.5
FDV31,OUT046,2888.0
DRE27,OUT017,1585.75
FDN60,OUT013,2498.25
FDK26,OUT013,3102.25
FDX37,OUT018,1402.25
FDW31,OUT046,3145.0
FDX26,OUT018,2592.25
DRL49,OUT019,269.75
FDU49,OUT017,1613.75
FDY58,OUT046,3743.5
FDN03,OUT045,3857.5
NCV06,OUT010,1213.0
FDH53,OUT045,1220.5
FDG31,OUT018,786.25
NCC06,OUT045,1855.5
FDS13,OUT049,4300.0
FDP16,OUT035,3977.5
FDA35,OUT013,1998.25
DRP47,OUT018,3750.25
FDY28,OUT010,1616.75
FDY20,OUT035,1835.5
NCH30,OUT017,1597.75
NCR29,OUT019,978.25
NCP05,OUT013,2443.25
NCF30,OUT019,118.25
FDA08,OUT035,2847.5
FDN51,OUT027,5551.75
FDH12,OUT046,1614.5
FDY39,OUT017,3183.75
NCO53,OUT045,2852.5
FDB40,OUT046,2360.75
FDH02,OUT049,1546.0
FDY11,OUT027,2671.75
FDQ09,OUT019,53.25
FDP16,OUT013,3874.25
NCF55,OUT018,166.25
FDY09,OUT027,4384.75
FDY39,OUT045,3013.5
NCU53,OUT049,2926.0
NCT41,OUT049,2379.5
FDJ45,OUT046,758.75
FDR28,OUT013,2697.25
FDN08,OUT013,1954.25
FDJ07,OUT049,1884.0
FDZ09,OUT027,4115.75
FDQ14,OUT017,2473.75
FDY12,OUT027,2432.75
FDK57,OUT046,1962.0
FDD20,OUT049,2137.5
FDS36,OUT018,1568.25
FDI40,OUT049,1875.5
FDJ40,OUT045,1668.5
FDE08,OUT013,2554.25
DRK01,OUT013,1646.25
FDC58,OUT049,830.0
FDE50,OUT046,3204.5
FDX48,OUT035,2642.5
DRM35,OUT018,2748.25
FDG41,OUT013,1749.25
FDB52,OUT046,4020.25
FDV19,OUT045,2584.5
DRG48,OUT017,2511.75
FDI26,OUT013,3073.25
FDU11,OUT019,52.75
FDF59,OUT019,86.75
FDR07,OUT049,1727.0
NCE06,OUT017,2661.75
FDE10,OUT046,2274.75
NCO55,OUT046,1739.0
FDZ13,OUT013,1045.25
FDT50,OUT017,1519.75
FDH12,OUT010,330.0
FDD21,OUT045,1924.5
NCM05,OUT013,4268.25
FDK04,OUT013,1028.25
FDN33,OUT017,1615.75
NCM18,OUT010,793.25
DRC25,OUT049,1235.5
FDT47,OUT017,1631.75
FDD45,OUT027,3047.75
NCD07,OUT018,1474.25
NCY54,OUT010,919.75
FDL12,OUT049,1029.0
FDL02,OUT017,1775.75
FDC60,OUT035,1640.5
FDR37,OUT017,3145.75
FDY16,OUT017,3179.75
FDU26,OUT045,1863.5
FDN24,OUT013,835.25
FDH44,OUT013,2424.25
FDE23,OUT010,971.25
FDW60,OUT017,2871.75
FDQ55,OUT049,2104.5
FDV32,OUT027,2531.75
FDV03,OUT010,609.0
FDY14,OUT010,2325.75
NCL55,OUT027,5530.75
DRF25,OUT017,765.75
FDX03,OUT046,820.5
FDF40,OUT045,3795.5
FDX24,OUT010,424.5
FDA25,OUT049,1807.5
FDH21,OUT018,2392.25
FDB47,OUT010,1450.5
FDT34,OUT019,383.25
FDS39,OUT010,349.25
NCU05,OUT046,1497.5
FDE02,OUT049,1746.5
FDL25,OUT035,1665.5
FDC50,OUT049,1631.5
FDZ32,OUT049,1971.5
FDV14,OUT045,1315.5
FDR07,OUT045,1566.5
FDB26,OUT049,1108.0
NCR50,OUT045,2403.5
FDP01,OUT018,2286.25
FDH57,OUT045,1978.5
FDM60,OUT027,2061.75
FDA45,OUT017,2849.75
FDU55,OUT017,4247.75
FDH40,OUT035,1428.5
FDG40,OUT019,1421.25
FDT12,OUT049,3563.5
DRL59,OUT045,641.5
FDT47,OUT018,1306.25
FDI60,OUT017,1339.75
DRF51,OUT027,2042.75
NCK31,OUT049,930.5
FDB08,OUT045,2579.5
FDM44,OUT035,1740.5
FDD46,OUT018,2172.25
FDR27,OUT019,239.75
FDV56,OUT010,31.5
FDM02,OUT049,1470.5
FDU45,OUT018,1624.25
FDZ10,OUT017,2183.75
NCK31,OUT010,1088.5
FDR27,OUT035,2378.5
FDF33,OUT013,1968.25
FDJ36,OUT046,1634.0
FDP33,OUT049,4058.5
FDG17,OUT046,3829.25
FDG47,OUT027,5534.75
NCW29,OUT046,1922.75
DRH59,OUT017,1141.75
FDR32,OUT017,3833.75
FDP48,OUT035,3030.5
FDG17,OUT035,3981.5
DRJ59,OUT017,599.75
FDY48,OUT027,3238.75
FDB02,OUT046,2916.5
FDN10,OUT019,94.25
NCD55,OUT035,777.5
FDX34,OUT013,2002.25
FDZ38,OUT045,2662.5
DRF37,OUT049,4223.5
DRL47,OUT019,101.25
FDL27,OUT035,1128.5
NCP53,OUT035,3903.5
FDT03,OUT019,927.75
FDJ28,OUT035,3113.5
FDF40,OUT018,3604.25
FDA32,OUT035,3601.5
NCP02,OUT017,1107.75
FDZ31,OUT045,3148.5
NCQ29,OUT013,4210.25
FDP57,OUT010,277.0
FDL32,OUT027,3239.75
DRB01,OUT035,2936.5
FDJ40,OUT046,1722.0
FDO24,OUT018,2160.25
FDO11,OUT018,3658.25
FDA56,OUT035,2108.5
FDF02,OUT045,1615.5
FDA10,OUT013,1962.25
NCI55,OUT017,1821.75
FDZ40,OUT010,986.5
FDV08,OUT049,883.5
FDN48,OUT013,1424.25
FDU57,OUT017,2555.75
DRF49,OUT013,1876.25
FDS02,OUT035,3193.5
FDS43,OUT046,2995.5
FDT16,OUT013,4040.25
FDX19,OUT027,5177.75
FDK15,OUT046,1628.75
DRA12,OUT049,2254.5
FDY35,OUT017,1081.75
NCU42,OUT013,2992.25
FDD26,OUT013,3081.25
FDR11,OUT018,2380.25
NCP53,OUT045,3727.5
FDP34,OUT045,2360.5
NCV41,OUT019,74.25
FDN20,OUT018,2372.25
FDZ16,OUT018,2888.25
FDZ28,OUT049,2219.0
NCL55,OUT013,4132.25
NCJ17,OUT046,1303.0
FDT37,OUT046,3952.5
FDV51,OUT049,2816.0
FDZ28,OUT035,2307.5
FDN27,OUT013,1883.25
FDS14,OUT019,529.75
FDZ58,OUT045,1969.5
FDD46,OUT046,2476.0
FDJ03,OUT035,877.5
FDU03,OUT010,1005.75
FDA33,OUT027,3789.75
NCW53,OUT035,3053.5
NCC55,OUT017,581.75
FDP52,OUT019,1674.75
FDE39,OUT049,2080.5
FDB44,OUT035,3582.5
FDG59,OUT013,625.25
FDI05,OUT013,1383.25
FDF59,OUT045,1948.5
FDM39,OUT019,771.75
FDB14,OUT013,1643.25
NCS05,OUT019,134.75
DRJ35,OUT045,765.5
FDO31,OUT019,598.25
FDA31,OUT046,2755.25
FDX40,OUT049,723.5
FDW56,OUT045,2939.5
FDH09,OUT018,720.25
FDA52,OUT019,845.75
FDF20,OUT019,1230.75
FDE40,OUT046,1096.75
NCU17,OUT046,1823.25
NCP14,OUT035,1887.5
FDN25,OUT027,2448.75
FDU39,OUT049,1113.5
NCM05,OUT017,4353.75
FDU07,OUT017,2545.75
FDF28,OUT049,2104.5
FDR57,OUT049,2702.5
FDJ33,OUT013,1994.25
DRH23,OUT035,907.5
FDQ52,OUT046,3928.5
DRK13,OUT035,3318.5
FDP09,OUT046,3306.5
FDR08,OUT027,3271.75
FDV50,OUT045,1844.5
FDT13,OUT049,3038.0
FDJ27,OUT027,3053.75
FDH21,OUT046,2620.5
FDW14,OUT027,2774.75
FDL52,OUT049,695.5
FDW28,OUT017,3113.75
FDL40,OUT049,1558.0
FDE24,OUT046,2367.5
FDX35,OUT049,3773.5
FDP46,OUT017,1479.75
FDX56,OUT045,3295.5
FDQ45,OUT049,3135.5
FDK50,OUT027,4081.75
FDY26,OUT045,3390.5
FDQ09,OUT017,1975.75
FDN39,OUT049,2769.0
FDP13,OUT017,807.75
FDR51,OUT013,2521.25
FDZ49,OUT010,1657.5
FDL28,OUT018,3300.25
FDZ10,OUT035,2238.5
FDK38,OUT013,2473.25
DRL49,OUT027,3644.75
FDR15,OUT013,2580.25
FDQ24,OUT035,4158.5
FDD56,OUT013,2954.25
NCR42,OUT046,587.75
FDH52,OUT045,909.5
FDH57,OUT019,127.75
FDR15,OUT010,670.0
FDJ34,OUT035,2134.5
FDW37,OUT035,1592.5
FDQ23,OUT018,1450.25
FDP34,OUT013,2491.25
FDE04,OUT027,4464.75
FDC48,OUT045,1252.5
FDA47,OUT019,650.75
FDI35,OUT018,2726.25
NCV05,OUT013,2599.25
FDR28,OUT045,2565.5
FDH31,OUT017,1661.75
FDP59,OUT019,215.25
FDS19,OUT018,1070.25
FDM60,OUT045,572.5
FDJ44,OUT018,2502.25
DRH51,OUT017,1447.75
DRC25,OUT017,1237.75
DRE25,OUT013,1519.25
NCX05,OUT049,1879.0
FDR11,OUT017,2707.75
DRP47,OUT045,3894.5
DRC49,OUT019,118.75
FDQ47,OUT027,2158.75
FDL20,OUT013,1765.25
FDM34,OUT035,2144.5
NCN55,OUT013,3794.25
FDD41,OUT035,1875.5
FDE52,OUT049,1658.5
NCT18,OUT019,809.75
FDJ32,OUT018,704.25
FDE16,OUT046,3422.5
FDZ09,OUT045,2585.5
DRZ11,OUT046,1920.25
FDK41,OUT049,1489.0
FDE56,OUT049,1290.0
FDH34,OUT013,2908.25
DRI49,OUT013,1477.25
DRI59,OUT046,3593.75
DRC36,OUT049,2656.0
FDS15,OUT019,168.25
FDI07,OUT018,3038.25
FDZ15,OUT018,1652.25
NCX41,OUT027,4745.75
NCO29,OUT019,767.75
FDF57,OUT013,2771.25
FDI33,OUT035,1760.5
DRJ47,OUT049,2638.5
FDB34,OUT046,1454.5
FDY22,OUT027,3879.75
DRL11,OUT017,2435.75
FDY46,OUT035,3278.5
FDG17,OUT013,3846.25
FDE52,OUT018,1266.25
DRP47,OUT027,5415.75
FDO01,OUT010,214.75
FDL09,OUT046,2629.75
FDR57,OUT013,2636.25
DRD37,OUT035,900.5
FDQ36,OUT027,2164.75
FDL33,OUT049,3106.5
FDL48,OUT045,708.5
FDL28,OUT049,3668.5
NCN29,OUT046,801.25
FDO13,OUT035,2817.5
FDB38,OUT045,2647.5
FDI36,OUT035,3428.5
FDI58,OUT035,1801.5
FDH22,OUT018,1690.25
FDQ27,OUT013,1840.25
FDT33,OUT046,2579.0
FDC56,OUT045,1869.5
FDF14,OUT046,2466.25
FDQ39,OUT017,3199.75
NCM43,OUT017,2769.75
FDS46,OUT035,2125.5
FDI22,OUT049,3494.0
NCE43,OUT045,2626.5
FDZ36,OUT010,1132.5
FDR13,OUT019,60.75
FDP46,OUT018,1132.25
FDW56,OUT019,1080.75
FDB40,OUT017,2465.75
FDM28,OUT018,2450.25
FDV49,OUT013,4290.25
NCS53,OUT018,2118.25
FDO03,OUT049,3704.0
FDT15,OUT035,3020.5
FDD33,OUT049,3794.5
FDX13,OUT017,4101.75
FDH60,OUT013,3112.25
DRH51,OUT046,1332.25
NCL07,OUT049,897.0
FDW51,OUT045,3294.5
FDF21,OUT019,1110.75
FDH26,OUT019,318.75
FDJ03,OUT049,846.0
FDU35,OUT017,1723.75
DRL01,OUT018,3362.25
FDE59,OUT045,683.5
FDI60,OUT035,1376.5
DRH39,OUT035,1352.5
FDK36,OUT049,959.5
FDN52,OUT045,1245.5
FDU12,OUT017,4303.75
NCT05,OUT027,5349.75
FDS37,OUT027,3361.75
FDK24,OUT017,901.75
DRF36,OUT013,3089.25
FDN46,OUT010,353.25
NCN06,OUT045,2532.5
FDD59,OUT035,1539.5
FDM14,OUT045,1639.5
FDO10,OUT018,648.25
FDU35,OUT013,1667.25
NCA30,OUT018,2688.25
NCO41,OUT049,1709.5
FDI24,OUT046,2902.25
FDZ16,OUT046,3114.75
FDV47,OUT046,1404.75
FDV16,OUT045,580.5
FDZ22,OUT035,1556.5
FDO20,OUT010,2060.0
FDW38,OUT013,867.25
FDW52,OUT045,2493.5
FDT43,OUT019,1115.25
NCS29,OUT045,3993.5
NCC31,OUT017,2417.75
FDA21,OUT017,3035.75
FDQ55,OUT046,2003.5
NCE54,OUT049,1338.0
FDD45,OUT017,1687.75
NCP17,OUT017,1171.75
FDR47,OUT035,3264.5
DRM35,OUT013,3041.25
FDR47,OUT019,1203.75
FDX19,OUT010,1807.75
FDV22,OUT027,4022.75
FDQ46,OUT027,3261.75
DRO47,OUT045,1944.5
FDB44,OUT010,1515.75
FDN02,OUT010,1280.75
FDW10,OUT045,2630.5
FDJ41,OUT019,2145.75
FDM50,OUT046,949.75
FDW10,OUT035,2888.5
FDY48,OUT049,1873.5
NCE30,OUT027,4798.75
FDO04,OUT045,786.5
FDQ26,OUT010,946.5
NCX29,OUT018,2012.25
FDE39,OUT046,1940.5
NCR54,OUT027,4547.75
NCP55,OUT027,2371.75
FDX22,OUT017,3509.75
FDI05,OUT035,1490.5
FDC51,OUT027,3416.75
FDC10,OUT013,1997.25
FDJ46,OUT045,2637.5
FDV10,OUT010,1101.25
FDX12,OUT027,5328.75
FDL43,OUT019,715.25
DRB13,OUT046,2797.75
FDF59,OUT027,3451.75
FDT35,OUT049,2723.0
NCJ19,OUT035,1020.5
FDT35,OUT018,2400.25
FDI48,OUT046,994.0
DRC24,OUT019,273.75
NCZ05,OUT017,1903.75
FDJ57,OUT049,3237.0
FDX11,OUT017,3035.75
FDE09,OUT035,2103.5
NCK06,OUT049,2077.0
DRE37,OUT017,3075.75
FDV56,OUT046,1837.25
FDY43,OUT017,2919.75
FDV35,OUT013,2533.25
FDF05,OUT019,2157.75
FDA36,OUT035,3044.5
FDS13,OUT027,5603.75
FDU47,OUT013,2388.25
FDI36,OUT010,1343.5
FDH48,OUT046,1302.0
FDZ14,OUT013,2042.25
FDS46,OUT013,2031.25
FDE21,OUT017,2163.75
FDA26,OUT049,3528.0
FDV12,OUT046,1682.0
FDL46,OUT019,148.25
FDN57,OUT013,2254.25
NCJ18,OUT017,1937.75
FDO36,OUT045,2703.5
FDX55,OUT018,3202.25
FDT25,OUT019,17.25
FDD16,OUT049,1324.0
NCX18,OUT013,3139.25
NCG55,OUT018,1516.25
NCV18,OUT049,1523.0
NCS18,OUT035,1806.5
FDC37,OUT045,1658.5
FDE47,OUT046,2108.0
DRG49,OUT019,2042.75
FDC39,OUT049,3296.0
FDH24,OUT019,532.75
FDV39,OUT027,4643.75
NCL17,OUT045,2340.5
NCY53,OUT035,2075.5
FDH52,OUT013,1019.25
NCD19,OUT018,546.25
FDI44,OUT046,1399.0
DRD49,OUT027,5115.75
FDN08,OUT035,2069.5
FDO20,OUT027,5425.75
FDY02,OUT046,4222.0
FDX23,OUT045,1455.5
FDX01,OUT017,2015.75
FDH20,OUT027,3010.75
NCX41,OUT017,3413.75
FDD21,OUT027,3413.75
DRH11,OUT019,1164.25
DRE60,OUT018,3244.25
FDB10,OUT013,3835.25
FDH38,OUT013,1888.25
NCL07,OUT018,496.25
FDD48,OUT046,1848.25
NCT54,OUT027,2824.75
FDF32,OUT027,4593.75
DRH51,OUT045,1300.5
DRG03,OUT035,2699.5
NCY42,OUT019,505.75
FDH32,OUT017,1583.75
NCJ06,OUT027,3361.75
FDH47,OUT027,2944.75
FDZ08,OUT018,1214.25
FDK16,OUT017,1639.75
DRG01,OUT018,1070.25
NCM53,OUT027,3214.75
NCB07,OUT035,3224.5
NCZ06,OUT035,4311.5
FDU48,OUT049,2197.5
NCB55,OUT027,2352.75
FDP15,OUT013,4082.25
FDF17,OUT046,3040.5
NCN06,OUT049,2733.0
DRM48,OUT018,668.25
FDH10,OUT046,2948.5
FDC60,OUT018,1190.25
FDE35,OUT018,866.25
DRI23,OUT013,2650.25
NCR38,OUT013,4057.25
FDP04,OUT035,1117.5
NCW17,OUT045,1894.5
FDX34,OUT017,2065.75
NCK53,OUT045,1540.5
NCO54,OUT010,917.25
NCH55,OUT046,1745.0
FDT44,OUT027,3243.75
DRG49,OUT046,3916.75
FDX46,OUT010,911.25
DRG36,OUT049,2887.0
FDU37,OUT049,1499.5
FDK10,OUT049,3061.5
DRF37,OUT027,5558.75
FDC44,OUT035,1975.5
FDP15,OUT046,4014.5
FDZ27,OUT027,2282.75
FDY22,OUT019,498.75
DRG51,OUT035,2875.5
FDN58,OUT045,3599.5
FDW01,OUT049,2507.0
FDX24,OUT018,1264.25
FDO51,OUT017,817.75
FDJ52,OUT027,3932.75
NCY06,OUT010,275.5
FDE20,OUT018,2632.25
FDT23,OUT010,720.75
FDQ51,OUT046,934.75
FDE35,OUT046,1157.25
FDB46,OUT013,3491.25
NCG19,OUT035,3747.5
NCL06,OUT018,3992.25
FDT36,OUT019,1447.25
FDC56,OUT049,2064.0
FDJ26,OUT049,3503.0
FDZ59,OUT017,2871.75
FDV11,OUT027,4343.75
FDR13,OUT010,50.0
FDI15,OUT018,3932.25
FDF47,OUT018,3228.25
NCB54,OUT019,81.75
NCK19,OUT027,4466.75
FDX16,OUT017,2497.75
FDL50,OUT045,1945.5
NCE31,OUT035,722.5
DRJ01,OUT049,2563.5
FDE22,OUT013,2720.25
FDY20,OUT019,271.25
NCO14,OUT045,752.5
NCR50,OUT017,2553.75
DRM47,OUT017,3319.75
FDO27,OUT010,433.0
FDJ20,OUT027,3459.75
NCX17,OUT013,3686.25
FDG59,OUT049,673.5
FDD52,OUT045,1656.5
FDO48,OUT017,3585.75
FDC59,OUT019,820.25
FDS15,OUT018,1528.25
FDB47,OUT035,3529.5
FDV14,OUT019,533.25
FDB27,OUT013,3119.25
FDA35,OUT035,2156.5
FDN51,OUT018,3860.25
FDO39,OUT019,919.75
FDB28,OUT049,3195.0
DRJ25,OUT046,717.0
FDH46,OUT027,3023.75
FDI10,OUT045,2841.5
FDU21,OUT018,368.25
FDD09,OUT049,3032.5
FDD10,OUT046,2922.25
FDN31,OUT010,1074.0
FDA46,OUT018,2810.25
FDM56,OUT046,1671.0
FDF11,OUT010,1887.5
FDS32,OUT018,2068.25
NCM06,OUT013,2576.25
FDZ26,OUT045,3740.5
FDO01,OUT013,2213.25
FDJ46,OUT049,2807.5
FDG26,OUT019,2129.75
FDZ38,OUT035,2929.5
NCO55,OUT013,1728.25
FDT60,OUT035,2018.5
FDW37,OUT049,1523.0
NCK42,OUT018,3184.25
FDA45,OUT046,2734.0
FDW55,OUT018,3706.25
FDY44,OUT017,3431.75
FDQ31,OUT017,1625.75
FDM09,OUT049,2752.0
FDH12,OUT018,1328.25
NCQ43,OUT035,1931.5
FDT33,OUT035,2746.5
NCT41,OUT018,1996.25
DRJ25,OUT010,1206.25
NCQ41,OUT046,3165.0
NCN17,OUT049,1728.0
DRO35,OUT027,3558.75
FDU27,OUT018,632.25
FDY43,OUT027,4299.75
FDG46,OUT035,2004.5
DRL49,OUT018,1952.25
NCB55,OUT049,984.5
FDK28,OUT049,4190.0
FDO49,OUT045,832.5
FDT03,OUT013,2854.25
FDW33,OUT027,3043.75
FDR02,OUT035,1894.5
FDF50,OUT013,3166.25
FDA40,OUT018,1158.25
NCT53,OUT018,2222.25
FDY60,OUT035,2593.5
FDP44,OUT027,3131.75
NCQ50,OUT045,3394.5
NCC30,OUT017,2779.75
FDQ60,OUT018,1740.25
FDG41,OUT046,1707.25
FDQ03,OUT046,3843.0
FDM03,OUT045,1548.5
FDZ51,OUT018,1376.25
DRF51,OUT035,768.5
FDF39,OUT017,4175.75
FDW52,OUT035,2700.5
FDY22,OUT049,2589.5
FDG14,OUT013,2460.25
FDA57,OUT017,759.75
FDL45,OUT019,23.75
FDX28,OUT046,1535.0
NCQ54,OUT013,2827.25
FDH40,OUT045,1165.5
FDU52,OUT035,2646.5
FDT60,OUT010,66.5
FDK08,OUT045,1650.5
FDN04,OUT049,2902.0
FDE50,OUT013,3231.25
FDI16,OUT049,1079.0
FDM50,OUT049,1072.0
NCV30,OUT049,1212.0
FDT44,OUT013,1827.25
FDY60,OUT013,2536.25
FDT56,OUT017,1039.75
FDV58,OUT018,2846.25
FDU04,OUT013,2021.25
NCN05,OUT027,4389.75
FDI53,OUT018,2434.25
FDD34,OUT046,2643.75
FDW47,OUT027,3382.75
FDT51,OUT027,3197.75
FDO27,OUT013,1556.25
NCQ18,OUT018,1426.25
NCW05,OUT013,1643.25
FDI15,OUT010,2276.25
NCH43,OUT010,1206.5
FDT40,OUT049,1962.0
NCG19,OUT017,3685.75
NCM30,OUT035,946.5
FDB38,OUT017,2757.75
FDB22,OUT046,2481.75
FDC58,OUT046,741.25
NCI29,OUT013,2020.25
FDA23,OUT010,335.5
DRG48,OUT013,2439.25
FDV21,OUT013,2052.25
NCG18,OUT019,338.25
FDG40,OUT045,448.5
FDU24,OUT018,1302.25
FDA22,OUT049,2704.5
FDY35,OUT046,990.5
FDJ15,OUT045,2753.5
NCW18,OUT018,3364.25
FDK56,OUT018,2790.25
FDF44,OUT046,2161.75
FDP51,OUT049,2021.5
FDU22,OUT027,3325.75
FDM28,OUT017,2807.75
NCL42,OUT046,4007.5
FDJ15,OUT019,945.75
FDI32,OUT018,1726.25
DRL11,OUT046,2342.75
DRO59,OUT018,1196.25
FDA07,OUT019,131.75
NCO53,OUT013,2938.25
FDO21,OUT045,3475.5
FDW39,OUT045,2746.5
NCV17,OUT013,2210.25
